video_id,video_title,author,comment,likes,date
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@nana_ooo_9,7:10 지석진이 지예은 혹시라도 꿍할까봐 ㅋㅋ ㅋ ㅋ ㅋㅋ 5개월 연하인거 알려주는게 너무 귀엽다,47,2026-05-19T00:16:14Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@jameshur3458,지예은 기독교인 이니까 이언것 잘 믿지 않아. 맞는말 하네,1,2026-05-18T23:10:14Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@MelisaTurpcu-d2s,Why no Eng Sub? 😢,0,2026-05-18T22:18:19Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@머가더마시찌,전소민 재합류 기원 1일차,2,2026-05-18T20:20:57Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@삼오오삼,런닝맨 채널 쇼츠 다 어디감????ㅠㅜㅠ,3,2026-05-18T17:24:23Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@HAPPYJG,거짓말. ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,2026-05-18T16:51:15Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@vjdielsnvf,"미신 귀신놀이하는 사주관상에
이젠 족상?? 족같은 소리하네",0,2026-05-18T16:29:41Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@짱구-x1v,저분 타프로그램에서 다 틀리는거 나왔는데… 굳이 왜…,0,2026-05-18T16:25:57Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@Ariel319,지예은은 연하보단 동갑이나 연상이 더 잘 맞을거 같은데......,0,2026-05-18T16:14:48Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@Cosrxt,석삼이 시술 모했어요? 잘생겨졌어…. 젊어지고,1,2026-05-18T16:13:45Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@박성욱-q5k,"지예은 요즘 폼 좋네
재밌었어요 이번주도 기대할께요 
Pd님 에스파 있지 섭외해주세요",1,2026-05-18T15:33:04Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@ellie_more,지예은 요즘 폼 미쳤다 ㅋㅋㅋ,8,2026-05-18T14:59:14Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@코카콜라회장,지예은이 하는게 그렇지 쳐먹기만하지ㅋㅋㅋ,1,2026-05-18T14:32:58Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@황미년-j2u,근데 원래 런닝맨 채널에 쇼츠도 있지 않았나요?? 왜 아예 싹다 사라진건지 궁금해요 이유가 있나요..?,26,2026-05-18T14:05:23Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@sovrem-db9wv,난 공명씨 좋다 그냥 계속하죠?ㅋㅋ,10,2026-05-18T13:53:40Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@joonhyungkim1242,식충아 작작 좀 해,0,2026-05-18T13:41:09Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@JasonSmith-e1y,"송지효 위해서라도 지예은 너무 설치지 않았으면 
송지효 위해서라도 연애중인것 조심해야지",1,2026-05-18T13:38:09Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@대열님,"지석진씨는 올해도 가만히 있으시는게....
석삼이형  환갑인데 가만있으랰ㅋㅋㅋㅋ",14,2026-05-18T13:24:39Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@goby1007,사주나 관상은 그래....근데 족상은 도대체 뭐냐?,9,2026-05-18T12:57:25Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@마지막팬,아치하와 얌생석에게 된통 당한 먹짱 ㅋㅋ,1,2026-05-18T12:16:39Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@ChanChan-ix8ro,"上集麻麻地今集又好睇
支持佢做租借呀
希望nct細路都會出現
。。。。",0,2026-05-18T11:57:00Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@swooo_,예은이 귀여웡 😂 ㅋㅋ,2,2026-05-18T11:37:15Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@리리-n6r,운명을 개척해나가는 사랑꾼 지예은ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,2026-05-18T11:13:27Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@honshin23,"차세대 예능 MC가 딱히 없잖아.....
유재석이 80까지 해먹을지도 모른다",13,2026-05-18T10:47:54Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@콜비오,거짓말 하고 침 놔주는 선생님 와서 침 놔줬으면 대박인데 ㅋㅋㅋㅋㅋ,13,2026-05-18T10:27:53Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@동태찌개맛있다,석진이형 예전에 욕한거 매주 반성하고 있습니다,8,2026-05-18T09:57:15Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@usfor3933,"연예인 사주 관상 잘보는법
연예뉴스를 빠지지 않고 정독한다ㅋㅋㅋ
발리는 진짜 어이가없어요 쌤",123,2026-05-18T09:53:08Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@안미자-f9g,전소민언제와요,11,2026-05-18T09:47:48Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@이비-k5j,7:11 석진아조씨 따스하다……… 너무 좋음,403,2026-05-18T09:00:42Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@lemj-r2k,지예은 연애이야기 나올 때 뭔가 잔뜩 긴장해있으면서 울것같은 표정 뭔데ㅋㅋㅋ,81,2026-05-18T08:53:48Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@physique69King,"35년 되신 선생님께 선생님 재밌다 ㅋㅋㅋ
근데 족상으로 오장육부 건강이 나오긴 하는데 이렇게 나오는건 저도 신기 하네요 진짜 일까도 조금 의심 되구요 😁",3,2026-05-18T08:40:26Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@이찬우-d5w,그나저나 운세 장면은 진짜 오랜만에 다시 보네요.,9,2026-05-18T08:29:42Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@C_-r3n,또치 요즘 너무 웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋ,33,2026-05-18T08:20:24Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@C_-r3n,1:38 또치랑 영포티가 공명 꼬신다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,48,2026-05-18T08:15:56Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@장선우-w3p,11:00 지석진님 대박 나시길 빕니다.🙏,28,2026-05-18T08:10:46Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@갸갸걐-s1t,ㅋㅋㅋ거짓말이 맞긴하지 ㅋㅋ,173,2026-05-18T08:07:28Z
tUhLTksi-BA,내가 발이 될 상인가 #런닝맨,@이정훈-t1h,오,5,2026-05-18T08:02:13Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@msk1967,요즘 런닝맨 개꿀잼 이대로만 가즈아 ~!!,0,2026-05-19T03:30:06Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@sanoob.,ngl this year all the guests has been pretty good,0,2026-05-18T16:47:30Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@ChanChan-ix8ro,"期待孔先生做固定嘉賓
加埋nct細佬就可以長少少啦",0,2026-05-18T15:28:09Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@nib2002,오랜만에 추리물이나 이름표뜯기 보고싶습니당...,0,2026-05-18T14:55:05Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@bbjj2916,신미는 못참지 ㅋㅋㅋㅋ,2,2026-05-18T13:23:41Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@Frost_iceley,"“클래식 런닝맨”으로 특집편 편성해서
개그맨들 아이돌들 배우들 등등 이름표 뜯기 
해줬으면..",4,2026-05-18T11:47:28Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@진하324,차라리 임대할거면 안재현이 낫겠네. 그나마 예능경험이라도 있지,0,2026-05-18T08:48:19Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@scfk2lee693,일요일 예는 시청률이 3.1 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 제작진들아 위기의식은 느끼냐? ㅋㅋㅋㅋ 임대멤버라고 데려온게 코미디언도 아니고 노잼배우 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 그냥 니들 사심채울려고 방송하니? ㅋㅋㅋㅋㅋㅋ 멤버 물갈이 좀 해라 처낼 인간들이 한둘이 아닌데,1,2026-05-18T06:05:02Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@시그널-k2y,"박은채허수경누나 
박은채허수경누나 
전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현",0,2026-05-17T22:00:29Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@rrrbed,이번주도 런닝맨 너무 재밌었어요! 요즘 진짜 너무 재밌어요 최전성기,2,2026-05-17T21:13:10Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@HINA_CNV,임대제도 좀 없애주세요.. 그냥 런닝맨 프로에 아무사람이나 일단 임대로 넣고 스케줄땜에 나가고 괜찮다 싶으면 그냥 고정 시키고 이러는 게 너무 별로임 임대 출연료 쓸바엔 제작비를 더 써서 게임 퀄리티 신경써주세요...,12,2026-05-17T20:27:11Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@ramayakumar2084,Was it kang so ra ? Back after a long time on running man ❤❤,0,2026-05-17T16:32:03Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@is-c8g,"진짜 우리한테 어ㅐ그래욬ㅋㅋㅋㅋㅋㅋ
이런말 뭐하기 글런뎈ㅋㅋㅋ1박2일급으오 ㅈ같네 시발",1,2026-05-17T15:31:53Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@chani-m1g,지예은 들어오고 몇 번 보다가 그 이후 안봄 지예은 애는 왜 들어온건지 그리고 맨날 먹방에 노가리 까고 PPL 환장한거 같은 진행...예능이 재미도 없고 신선하지도 않고 그렇다고 예전같은 느낌도 없고....피디 바꼈다는 소식은 들었는데 이젠 지예은 빼고 먹방이나 노가리까는거 그리고 PPL 적당히~ 하면 다시 그때 보련다 요즘 1박 2일 그나마 볼만하더만...1박 2일도 김종민이 너무 오래된 캐릭터에 대충 하는 느낌이라 좀 그렇기는 한데 그래도 런닝맨 보다는 나은듯...놀머도 안본지 오래되고...SBS는 그나마 골때녀...근데 골때녀도 김병지가 팀 말아 먹는거 같아서 흥미가 떨어져가고...야구 여왕 돌아오면 그거나 볼 생각임...피디들이 좀 정신 차리면 좋겠는데...무슨 생각인지.............아..골때녀 개벤하고 아나콘다 다시 들어오면 안본다...,2,2026-05-17T15:25:03Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@지호-d6n,안재현..? 흠..,4,2026-05-17T14:53:23Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@능력자-b7g,오랜만에 이름표 뜯기 나와서 행복했음 물론 추격전은 아니었고 종국이형이 출전 안해서 아쉬웠지만,1,2026-05-17T14:49:25Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@능력자-b7g,다음주 진짜 재밌겠구만,1,2026-05-17T14:48:47Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@박성욱-q5k,신예은 에스파 있지 앤믹스 씨야 섭외해주세요,1,2026-05-17T14:35:40Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@moresummmer,굳이 안재현을..감다뒤,7,2026-05-17T14:26:43Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@박성욱-q5k,"강소라 오랜만에 런닝맨 출연이네요
오늘 꽤 재밌었어요 다음주도 기대할께요 본방사수예정 
오랜만에 노래가사 or영화 드라마 내용 토론 해주세요 
5월 에스파 있지 앤믹스 씨야 컴백하는데 멤버들 런닝맨 나왔으면좋겠어요 
강형선pd님 800회 특집 인터뷰에서 카리나출연했으면한다 언급하셨던데
Pd님 5월 에스파 컴백하는데 멤버들 런닝맨 좀 꼭 섭외해주세요
에스파 아직 한번도 안나왔어요 제발요😅",1,2026-05-17T14:16:43Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@벌누리,근데 에스파는 왜 섭외안하나요?다른 걸그룹들은 잘도 나오는데 에스파는 데뷔이후 한번도 런닝맨 출연한적이 없는데 유튜브채널에서 출연하고 싶다고까지 했는데 아쉽습니다,2,2026-05-17T13:40:12Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@user-qwee4rdfs7,인과응보  권선징악 콘텐츠 만들어주세요,13,2026-05-17T13:21:14Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@띠띠띠띠-l5v,"오늘도 한분은 날로 드시네요?
다행히도 화면에 잘 안잡혀서 다행입니다",19,2026-05-17T13:18:03Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@Juju-d8y6z,엥 안재현..?,1,2026-05-17T12:48:53Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@nanana5252,오늘 막판 이름표 뜯기 진짜 너무 웃겼음 ㅋㅋㅋㅋㅋㅋㅋㅋ,8,2026-05-17T12:47:41Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@mys4601,안재현 기대돼요❤,12,2026-05-17T12:44:40Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@정정의복-d4c,정의복 결혼식 지예은 고백 강릉장로교희,1,2026-05-17T12:43:04Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@미크슨,"안재현 아무리 봐도 임대 같은데
근데 옌니 바타랑 결혼할거 같은데 여성 임대로 알아봐야 하는거 아님?",0,2026-05-17T12:36:52Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@대열님,안재현... 사연? 있잖아...?,2,2026-05-17T12:32:50Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@JonathanHKim-ci8ut,"뭐, 크게 상관은 없습니다만, 좀 불공평하긴 하군요.
매년 크리스마스에는 런닝맨에서 ""크리스마스 특집""이나 ""성탄 특집""이 반드시 편성되는데, 매년 부처님 오신날은 어째서 마치 그런날이 존재하지도 않다는 듯 늘 넘어가나요? 
특히 올해는 5월 24일 런닝맨 방송 당일이 부처님 오신날입니다만.",0,2026-05-17T12:24:51Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@단팥빵-k1k,강소라 유튜브 보니 예능력 물올랐던데ㅋㅋㅋ,3,2026-05-17T12:20:12Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@영-d2c,인스타 쓰레드 목격담 봤었는데 유느가 노란옷입고 청계천에 앉아있었고 질문 하나하나 대답해주셨다는 그 특집이구만 기대❤❤,39,2026-05-17T12:11:02Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@소영이-l5g,미췬 안재현 🩷🩷,13,2026-05-17T12:04:54Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@rqnacjd9_78l,우와 안재현!! 기대된다😆,15,2026-05-17T11:51:33Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@키오지오-s7j5y,강소라,4,2026-05-17T11:43:03Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@kwontaikan6097,Seems Funny 😮,1,2026-05-17T11:31:59Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@같이하는모든게임체널,제발 이광수님 전소민님 게스트로 출연해주세요 ㅜㅜ,21,2026-05-17T11:28:25Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@seoki12,무슨 작품홍보하나?,0,2026-05-17T11:23:26Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@zeronumberone,강소라 재밋어서 기대된다 ㅋㅋㅋㅋㅋ 넘 오랜만,14,2026-05-17T11:23:19Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@underground84100,"임대멤버 고민보다는 컨텐츠 고민을.
이거는 그냥 저개인적인 생각인데
저는 차라리 런닝맨에 거쳐간 선배pd분들 
조효진pd님이나 아님 임형택pd나 
정철민pd들이 하던 아이템을 그대로 
따라하지말고 약간 수정해서 해봤으면
좋겠음..  아니면 그전에 하려다가 못한거 
그때 마지막에 세찬이가 석삼이형 환갑잔치 하고 못한걸로 기억하는데?",25,2026-05-17T11:23:06Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@diversusreact1627,0:30 양세찬 씨가 오늘 너무 재밌고 귀여워 보였어요.ㅋㅋㅋㅋㅋㅋㅋㅋ ❤️❤️❤️ 저도 이번 에피소드에서 세찬이를 볼 수 있기를 기대하고 있어요. ❤️❤️❤️,0,2026-05-17T11:19:14Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@leebk0412,런닝맨 맨날 보지만 먹는거만 겁나하네 진짜..,16,2026-05-17T11:18:35Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@상어가나가신다,안재현님 좋아하는데,11,2026-05-17T11:11:12Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@jaeyoung-m9n,임대멤버 고민보다 컨텐츠 고민에 더 중점을 두셨으면 좋겠어요 연괸없는 미니게임 세 개보다 짜임새있는 미션 보고 싶어요,112,2026-05-17T11:09:50Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@박재인-g4e,오늘은 꽤 재밌게봐서 ㅇㅈ 다음주도 기대,52,2026-05-17T11:06:29Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@POPDUNASH,강소라 그 전에 영화홍보로 단체로 미쳐있는 게스트때 오지 않았낰ㅋㅋㅋㅋ 이번에도 재밌을듯ㅋㅋㅋㅋ,9,2026-05-17T11:06:22Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@김규중-97,오늘런닝맨 재미있었어요😊,52,2026-05-17T11:05:32Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@레드리슬링,강소라 6년만인가? 런닝맨 출연하네,65,2026-05-17T11:03:41Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@yy1818-z8y,개인적으로 예능에서 왜 쓰는지 모르겠는 사람중 한명이 안재현 저사람임  노잼 무미건조  .,27,2026-05-17T11:03:12Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@장선우-w3p,다음주 런닝맨 재밌겠네용…..ㅋㅋㅋㅋㅋ😂😂😂😂,33,2026-05-17T11:02:53Z
TUsnjoxoais,"[5월 24일 예고] 강소라×안재현, 상금 독식의 기회 앞에서 벌어진 숨 막히는 추격전♨",@근엄한댕기벌새,강소라 ㅋㅋㅋㅋㅋㅋ,10,2026-05-17T11:02:28Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@cjswo1033,지예은의 복수혈전 함 갑시다.,0,2026-05-19T03:07:14Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@cjswo1033,"지예은이 타격감이 좋아서, 놀리는 맛이 쏠쏠함 ㅋㅋㅋ",0,2026-05-19T03:06:18Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@minsukkim5301,"공명도 자기 의견 내는데,,,,송지효는 뭐하냐??증말
먹고 침묵 먹고 침묵...
얼마나 방송에 쓸 말을 안하면,,편집에서 다 날라가냐,, 에휴,,",1,2026-05-18T14:16:04Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@zbxm0414,런닝맨 벌칙좀 제발,0,2026-05-18T12:27:42Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@전지용-l6s,"지예은 얼마나 많이 이뻐 진 줄 모르지 싶다. 티비 최고 광 입장에서 10배는 넘지 싶다. 너무 잘하고 있어요.🫰
운동은 남모르게 많이 하세요. 스타는 바쁘니까.👸✌️",1,2026-05-18T12:12:49Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@박성욱-q5k,예은이 잘한다 귀여워 ❤,0,2026-05-18T11:11:32Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@장선우-w3p,1:27  2번은 안돼 7번 긁어야돼ㅋㅋㅋㅋ😂😂😂😂,1,2026-05-18T10:46:59Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@채승헌-b3l,런닝맨 VS 골때녀 하고 축구시합 하면 좋을듯 합니다만은 .....ㅋㅋ,0,2026-05-18T06:06:42Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@Kyr-w4p,"오빠들의  작당모임
타격이저리좋으니
오빠들의사랑받지
지예은 이쁘고귀엽다",3,2026-05-18T02:15:20Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@nanana5252,런닝맨 재밌어! ㅋㅋㅋㅋㅋㅋ,1,2026-05-18T00:46:38Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@WJSN_IVE_AESPA_LESSE_IZ0NE,"지예은 특집이 한번 필요하긴할듯 하기꾼 지석삼에 매일 당하고도
걍 넘어가? 진짜 피의복수전이 필요해보임.",7,2026-05-17T22:37:27Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@시그널-k2y,전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 전한륜홍승현 🎉,0,2026-05-17T22:03:49Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@UNITUS2019,재미는 있지만 권선징악 한 번 정도는 필요해보임..ㅋㅋㅋ,14,2026-05-17T20:06:51Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@Djjackwudnck,호ㅏ제성 위해서ㅜ벌칙 한번 쎈거 가자,1,2026-05-17T15:30:31Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@yousong518,본방 봤는데 꼼수쓴건 진짜 양심없었음 한마디로 4번째로 결제하러 가는 사람만 손해봤던 특집임 막말로 순서 바뀌어서 자기가 4등이 되는 상황이면 왜 제대로 결제 안했냐고 뭐라 했을 꼬라지들이 지예은이니까 만만하게 꼼수 쓰려고 한거지. 앞으로는 꼼수쓰면 벌칙 확정하는 시스템이 있어야 한다고 봄,7,2026-05-17T14:52:18Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@ladolcevitakiller,지석진 개노잼 하차해라 ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ ㅋㅋㅋㅋ,2,2026-05-17T14:26:34Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@jjxx8704,마지막에 결제 됐으면 좋았을텐데ㅋㅋ,4,2026-05-17T13:33:28Z
nQlsZQc7mgg,"“진짜 얼탱이 없따!!” 지예은, ‘천 원 콤비’ 하하×지석진 결제 금액에 어이 상실↘",@다나-7,역시 타격감 좋은 막내동생ㅋㅋㅋㅋ,25,2026-05-17T13:20:45Z
